29
3
0
26
2
0
0
0
0
0
0
0
1
2
3
4
5
6
7
8
0
1
2
3
4
5
6
7
8
0
0
1
1
2
2
3
3
4
4
5
5
6
6
7
7
8
8
21
24
22
20
23
25
39
12
119
38
121
41
56
57
35
79
80
81
82
84
85
86
87
88
27
26
27
26
27
26
27
26
27
26
27
26
27
26
27
26
26
27
0
0
9
0
0
0
0
0
0
