29
3
0
26
2
0
0
0
0
0
0
0
1
2
3
4
5
6
7
8
0
1
2
3
4
5
6
7
8
0
0
1
1
2
2
3
3
4
4
5
5
6
6
7
7
8
8
21
24
22
20
23
25
46
122
124
45
125
48
58
59
42
15
16
18
19
20
22
23
24
26
27
26
27
26
27
26
27
26
27
26
27
26
27
26
27
26
26
27
0
0
9
0
0
0
0
0
0
